Date,Open,High,Low,Close
1980-12-12 00:00:00-05:00,0.0988344922661781,0.0992641836026215,0.0988344922661781,0.0988344922661781
1980-12-15 00:00:00-05:00,0.0941079273423795,0.0941079273423795,0.0936782360076904,0.0936782360076904
1980-12-16 00:00:00-05:00,0.0872321084553853,0.0872321084553853,0.0868024230003357,0.0868024230003357
1980-12-17 00:00:00-05:00,0.0889508798718452,0.0893805711517588,0.0889508798718452,0.0889508798718452
1980-12-18 00:00:00-05:00,0.0915297791361808,0.0919594646518121,0.0915297791361808,0.0915297791361808
1980-12-19 00:00:00-05:00,0.0971156880259513,0.0975453791395352,0.0971156880259513,0.0971156880259513
1980-12-22 00:00:00-05:00,0.1018422991037368,0.1022727591529985,0.1018422991037368,0.1018422991037368
1980-12-23 00:00:00-05:00,0.1061399802565574,0.1065696716430695,0.1061399802565574,0.1061399802565574
1980-12-24 00:00:00-05:00,0.1117259040474891,0.1121555953193546,0.1117259040474891,0.1117259040474891
1980-12-26 00:00:00-05:00,0.1220392361283302,0.1224689275466745,0.1220392361283302,0.1220392361283302
1980-12-29 00:00:00-05:00,0.1237579509615898,0.124187642243256,0.1237579509615898,0.1237579509615898
1980-12-30 00:00:00-05:00,0.1211798463950077,0.1211798463950077,0.1207501664757728,0.1207501664757728
1980-12-31 00:00:00-05:00,0.1177423238006144,0.1177423238006144,0.1173126325011253,0.1173126325011253
1981-01-02 00:00:00-05:00,0.1186017096042633,0.1194610923096072,0.1186017096042633,0.1186017096042633
1981-01-05 00:00:00-05:00,0.1164532052557693,0.1164532052557693,0.1160235255956649,0.1160235255956649
1981-01-06 00:00:00-05:00,0.1112962080822824,0.1112962080822824,0.1108665168285369,0.1108665168285369
1981-01-07 00:00:00-05:00,0.1065696716430695,0.1065696716430695,0.1061399802565574,0.1061399802565574
1981-01-08 00:00:00-05:00,0.1044212032023341,0.1044212032023341,0.1039915233850479,0.1039915233850479
1981-01-09 00:00:00-05:00,0.1095774471759796,0.1100071384008405,0.1095774471759796,0.1095774471759796
1981-01-12 00:00:00-05:00,0.109577408275275,0.109577408275275,0.1087180376052856,0.1087180376052856
1981-01-13 00:00:00-05:00,0.1052805346319322,0.1052805346319322,0.1048508435487747,0.1048508435487747
1981-01-14 00:00:00-05:00,0.1052805855870246,0.1057102768781498,0.1052805855870246,0.1052805855870246
1981-01-15 00:00:00-05:00,0.1074290201067924,0.1082883911307072,0.1074290201067924,0.1074290201067924
1981-01-16 00:00:00-05:00,0.1069993241180903,0.1069993241180903,0.1065696328878402,0.1065696328878402
1981-01-19 00:00:00-05:00,0.1130149737000465,0.1134446649997113,0.1130149737000465,0.1130149737000465
1981-01-20 00:00:00-05:00,0.1100071384008405,0.1100071384008405,0.1095774471759796,0.1095774471759796
1981-01-21 00:00:00-05:00,0.1117259040474891,0.1125852751165686,0.1117259040474891,0.1117259040474891
1981-01-22 00:00:00-05:00,0.1130149737000465,0.113874356299376,0.1130149737000465,0.1130149737000465
1981-01-23 00:00:00-05:00,0.1130149452048623,0.1134446363961862,0.1125852540135383,0.1125852540135383
1981-01-26 00:00:00-05:00,0.1112962080822824,0.1112962080822824,0.1108665168285369,0.1108665168285369
1981-01-27 00:00:00-05:00,0.1108665005159796,0.1108665005159796,0.1100071296095848,0.1100071296095848
1981-01-28 00:00:00-05:00,0.1069993241180903,0.1069993241180903,0.1065696328878402,0.1065696328878402
1981-01-29 00:00:00-05:00,0.1031321225968401,0.1031321225968401,0.1027024313807487,0.1027024313807487
1981-01-30 00:00:00-05:00,0.097975070253119,0.097975070253119,0.0971156880259513,0.0971156880259513
1981-02-02 00:00:00-05:00,0.0919594646518121,0.0919594646518121,0.0915297791361808,0.0915297791361808
1981-02-03 00:00:00-05:00,0.094967246055603,0.0953969313895507,0.094967246055603,0.094967246055603
1981-02-04 00:00:00-05:00,0.0984047949314117,0.098834474716907,0.0984047949314117,0.0984047949314117
1981-02-05 00:00:00-05:00,0.0984047949314117,0.0992641659770534,0.0984047949314117,0.0984047949314117
1981-02-06 00:00:00-05:00,0.0988344922661781,0.0992641836026215,0.0988344922661781,0.0988344922661781
1981-02-09 00:00:00-05:00,0.094537612939742,0.094537612939742,0.0936782360076904,0.0936782360076904
1981-02-10 00:00:00-05:00,0.0936782360076904,0.0941079273423795,0.0936782360076904,0.0936782360076904
1981-02-11 00:00:00-05:00,0.0911000848692246,0.0911000848692246,0.0906703993678093,0.0906703993678093
1981-02-12 00:00:00-05:00,0.0902407047633273,0.0902407047633273,0.0898102447390556,0.0898102447390556
1981-02-13 00:00:00-05:00,0.0885211643994847,0.0885211643994847,0.087661787867546,0.087661787867546
1981-02-17 00:00:00-05:00,0.0898102447390556,0.0902407047633273,0.0898102447390556,0.0898102447390556
1981-02-18 00:00:00-05:00,0.0936782360076904,0.094537612939742,0.0936782360076904,0.0936782360076904
1981-02-19 00:00:00-05:00,0.0885211913690179,0.0885211913690179,0.0880915001034736,0.0880915001034736
1981-02-20 00:00:00-05:00,0.0837946250108116,0.0837946250108116,0.0833649337291717,0.0833649337291717
1981-02-23 00:00:00-05:00,0.0846540182828903,0.0850837096771301,0.0846540182828903,0.0846540182828903
1981-02-24 00:00:00-05:00,0.0825055283694332,0.0825055283694332,0.0816461518406868,0.0816461518406868
1981-02-25 00:00:00-05:00,0.0868024230003357,0.0872321084553853,0.0868024230003357,0.0868024230003357
1981-02-26 00:00:00-05:00,0.0880915001034736,0.0885211913690179,0.0880915001034736,0.0880915001034736
1981-02-27 00:00:00-05:00,0.0911000818014144,0.0919594585126308,0.0911000818014144,0.0911000818014144
1981-03-02 00:00:00-05:00,0.0915297791361808,0.0919594646518121,0.0915297791361808,0.0915297791361808
1981-03-03 00:00:00-05:00,0.0906704381591008,0.0906704381591008,0.0902407467365264,0.0902407467365264
1981-03-04 00:00:00-05:00,0.089810255291909,0.089810255291909,0.089380569756031,0.089380569756031
1981-03-05 00:00:00-05:00,0.0893805711517588,0.0893805711517588,0.0889508798718452,0.0889508798718452
1981-03-06 00:00:00-05:00,0.0889508768972365,0.0889508768972365,0.0880915001034736,0.0880915001034736
1981-03-09 00:00:00-05:00,0.081646162308463,0.081646162308463,0.0812164768576622,0.0812164768576622
1981-03-10 00:00:00-05:00,0.0777782533141552,0.0777782533141552,0.0773485675454139,0.0773485675454139
1981-03-11 00:00:00-05:00,0.0752000854163607,0.0752000854163607,0.074340708553791,0.074340708553791
1981-03-12 00:00:00-05:00,0.0773485675454139,0.0777782533141552,0.0773485675454139,0.0773485675454139
1981-03-13 00:00:00-05:00,0.0769188285771659,0.0769188285771659,0.0764891430735588,0.0764891430735588
1981-03-16 00:00:00-05:00,0.0794977396726608,0.080357116485552,0.0794977396726608,0.0794977396726608
1981-03-17 00:00:00-05:00,0.0833649337291717,0.0842243105551256,0.0833649337291717,0.0833649337291717
1981-03-18 00:00:00-05:00,0.0885212048888206,0.0893805818138357,0.0885212048888206,0.0885212048888206
1981-03-19 00:00:00-05:00,0.0880914732648534,0.0880914732648534,0.087661787867546,0.087661787867546
1981-03-20 00:00:00-05:00,0.0885212048888206,0.0893805818138357,0.0885212048888206,0.0885212048888206
1981-03-23 00:00:00-05:00,0.0919594839215278,0.0928188608701946,0.0919594839215278,0.0919594839215278
1981-03-24 00:00:00-05:00,0.0919594646518121,0.0919594646518121,0.0915297791361808,0.0915297791361808
1981-03-25 00:00:00-05:00,0.0906703959860416,0.0906703959860416,0.0898102447390556,0.0898102447390556
1981-03-26 00:00:00-05:00,0.0885211913690179,0.0885211913690179,0.0880915001034736,0.0880915001034736
1981-03-27 00:00:00-05:00,0.0855133638635339,0.0855133638635339,0.0850836783647537,0.0850836783647537
1981-03-30 00:00:00-05:00,0.0850836783647537,0.0859430550996394,0.0850836783647537,0.0850836783647537
1981-03-31 00:00:00-05:00,0.0850837204599283,0.0850837204599283,0.0842243432998657,0.0842243432998657
1981-04-01 00:00:00-05:00,0.0837946250108116,0.0837946250108116,0.0833649337291717,0.0833649337291717
1981-04-02 00:00:00-05:00,0.0906703993678093,0.0911000848692246,0.0906703993678093,0.0906703993678093
1981-04-03 00:00:00-05:00,0.0911000818014144,0.0915297730256852,0.0911000818014144,0.0911000818014144
1981-04-06 00:00:00-05:00,0.089810255291909,0.089810255291909,0.089380569756031,0.089380569756031
1981-04-07 00:00:00-05:00,0.0889508904826649,0.0889508904826649,0.0885212048888206,0.0885212048888206
1981-04-08 00:00:00-05:00,0.0928188264369964,0.0936782030668584,0.0928188264369964,0.0928188264369964
1981-04-09 00:00:00-05:00,0.094537615776062,0.0949673071236427,0.094537615776062,0.094537615776062
1981-04-10 00:00:00-05:00,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164
1981-04-13 00:00:00-05:00,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164
1981-04-14 00:00:00-05:00,0.0958266481757164,0.0962563336249694,0.0958266481757164,0.0958266481757164
1981-04-15 00:00:00-05:00,0.0915297730256852,0.0915297730256852,0.0911000818014144,0.0911000818014144
1981-04-16 00:00:00-05:00,0.0863727661105646,0.0863727661105646,0.0859430804848671,0.0859430804848671
1981-04-20 00:00:00-05:00,0.0885212048888206,0.0889508904826649,0.0885212048888206,0.0885212048888206
1981-04-21 00:00:00-05:00,0.094537615776062,0.0949673071236427,0.094537615776062,0.094537615776062
1981-04-22 00:00:00-05:00,0.0979750975966453,0.0984047888301501,0.0979750975966453,0.0979750975966453
1981-04-23 00:00:00-05:00,0.1005531996488571,0.1009828907866427,0.1005531996488571,0.1005531996488571
1981-04-24 00:00:00-05:00,0.10055322066333,0.10055322066333,0.0996938496828079,0.0996938496828079
1981-04-27 00:00:00-04:00,0.0992641836026215,0.0992641836026215,0.0988344922661781,0.0988344922661781
1981-04-28 00:00:00-04:00,0.0975453791395352,0.0975453791395352,0.0971156880259513,0.0971156880259513
1981-04-29 00:00:00-04:00,0.0962563336249694,0.0962563336249694,0.0958266481757164,0.0958266481757164
1981-04-30 00:00:00-04:00,0.0975454002618789,0.098404782675136,0.0975454002618789,0.0975454002618789
1981-05-01 00:00:00-04:00,0.0975454002618789,0.098404782675136,0.0975454002618789,0.0975454002618789
1981-05-04 00:00:00-04:00,0.0975453791395352,0.0975453791395352,0.0971156880259513,0.0971156880259513
1981-05-05 00:00:00-04:00,0.0971157450883952,0.0971157450883952,0.0966860651969909,0.0966860651969909
1981-05-06 00:00:00-04:00,0.0945375965134178,0.0945375965134178,0.094107910990715,0.094107910990715
1981-05-07 00:00:00-04:00,0.09539695084095,0.0958266419998346,0.09539695084095,0.09539695084095
1981-05-08 00:00:00-04:00,0.0962563380599021,0.0966860292662774,0.0962563380599021,0.0962563380599021
1981-05-11 00:00:00-04:00,0.0945375965134178,0.0945375965134178,0.094107910990715,0.094107910990715
1981-05-12 00:00:00-04:00,0.094107910990715,0.0953969732961489,0.094107910990715,0.094107910990715
1981-05-13 00:00:00-04:00,0.0941079273423795,0.0949673042744311,0.0936782360076904,0.0936782360076904
1981-05-14 00:00:00-04:00,0.0932485357010436,0.0932485357010436,0.0923891589045524,0.0923891589045524
1981-05-15 00:00:00-04:00,0.094537615776062,0.0958266840814773,0.094537615776062,0.094537615776062
1981-05-18 00:00:00-04:00,0.0962563380599021,0.097115708998003,0.0962563380599021,0.0962563380599021
1981-05-19 00:00:00-04:00,0.0949673071236427,0.0949673071236427,0.094537615776062,0.094537615776062
1981-05-20 00:00:00-04:00,0.0975454002618789,0.098404782675136,0.0975454002618789,0.0975454002618789
